"","state","date","total_cases","total_deaths","total_population","cases_per100k","deaths_per100k"
"361","Alaska",2020-07-29,3398,20,735695,461.876185103881,2.71851786406051
"362","Alaska",2020-07-30,3514,21,735695,477.643588715432,2.85444375726354
"363","Alaska",2020-07-31,3629,21,735695,493.27506643378,2.85444375726354
"364","Alaska",2020-08-01,3782,22,735695,514.071728093843,2.99036965046657
"365","Alaska",2020-08-02,3927,22,735695,533.780982608282,2.99036965046657
"366","Alaska",2020-08-03,4008,23,735695,544.790979957727,3.12629554366959
"367","Alaska",2020-08-04,4085,23,735695,555.25727373436,3.12629554366959
"368","Alaska",2020-08-05,4142,23,735695,563.005049646933,3.12629554366959
"369","Alaska",2020-08-06,4184,23,735695,568.71393716146,3.12629554366959
"370","Alaska",2020-08-07,4248,23,735695,577.413194326453,3.12629554366959
"371","Alaska",2020-08-08,4332,24,735695,588.830969355507,3.26222143687262
"372","Alaska",2020-08-09,4430,24,735695,602.151706889404,3.26222143687262
"373","Alaska",2020-08-10,4495,24,735695,610.986889947601,3.26222143687262
"374","Alaska",2020-08-11,4540,24,735695,617.103555141737,3.26222143687262
"375","Alaska",2020-08-12,4606,25,735695,626.074664093136,3.39814733007564
"376","Alaska",2020-08-13,4697,25,735695,638.443920374612,3.39814733007564
"377","Alaska",2020-08-14,4812,25,735695,654.07539809296,3.39814733007564
"378","Alaska",2020-08-15,4897,26,735695,665.629099015217,3.53407322327867
"379","Alaska",2020-08-16,5003,26,735695,680.037243694738,3.53407322327867
"380","Alaska",2020-08-17,5053,26,735695,686.833538354889,3.53407322327867
"381","Alaska",2020-08-18,5120,27,735695,695.940573199492,3.66999911648169
"382","Alaska",2020-08-19,5190,27,735695,705.455385723703,3.66999911648169
"383","Alaska",2020-08-20,5274,27,735695,716.873160752758,3.66999911648169
"384","Alaska",2020-08-21,5344,28,735695,726.387973276969,3.80592500968472
"385","Alaska",2020-08-22,5437,29,735695,739.029081344851,3.94185090288775
"386","Alaska",2020-08-23,5501,30,735695,747.728338509844,4.07777679609077
"387","Alaska",2020-08-24,5570,30,735695,757.107225140853,4.07777679609077
"388","Alaska",2020-08-25,5569,33,735695,756.97129924765,4.48555447569985
"389","Alaska",2020-08-26,5617,34,735695,763.495742121395,4.62148036890287
"390","Alaska",2020-08-27,5697,34,735695,774.369813577638,4.62148036890287
"391","Alaska",2020-08-28,5818,34,735695,790.816846655203,4.62148036890287
"392","Alaska",2020-08-29,5924,34,735695,805.224991334724,4.62148036890287
"393","Alaska",2020-08-30,5977,34,735695,812.429063674485,4.62148036890287
"394","Alaska",2020-08-31,6016,34,735695,817.730173509403,4.62148036890287
"395","Alaska",2020-09-01,6047,36,735695,821.943876198696,4.89333215530893
"396","Alaska",2020-09-02,6118,36,735695,831.594614616111,4.89333215530893
"397","Alaska",2020-09-03,6223,37,735695,845.866833402429,5.02925804851195
"398","Alaska",2020-09-04,6352,37,735695,863.401273625619,5.02925804851195
"399","Alaska",2020-09-05,6450,39,735695,876.722011159516,5.301109834918
"400","Alaska",2020-09-06,6535,39,735695,888.275712081773,5.301109834918
"401","Alaska",2020-09-07,6569,39,735695,892.897192450676,5.301109834918
"402","Alaska",2020-09-08,6602,39,735695,897.382746926376,5.301109834918
"403","Alaska",2020-09-09,6665,39,735695,905.946078198166,5.301109834918
"404","Alaska",2020-09-10,6794,39,735695,923.480518421357,5.301109834918
"405","Alaska",2020-09-11,6900,40,735695,937.888663100877,5.43703572812103
"406","Alaska",2020-09-12,7003,41,735695,951.889030100789,5.57296162132405
"407","Alaska",2020-09-13,7064,41,735695,960.180509586174,5.57296162132405
"408","Alaska",2020-09-14,7139,41,735695,970.374951576401,5.57296162132405
"409","Alaska",2020-09-15,7181,41,735695,976.083839090928,5.57296162132405
"410","Alaska",2020-09-16,7232,41,735695,983.016059644282,5.57296162132405
"411","Alaska",2020-09-17,7339,41,735695,997.560130217006,5.57296162132405
"412","Alaska",2020-09-18,7446,42,735695,1012.10420078973,5.70888751452708
"413","Alaska",2020-09-19,7533,42,735695,1023.92975349839,5.70888751452708
"414","Alaska",2020-09-20,7623,42,735695,1036.16308388666,5.70888751452708
"415","Alaska",2020-09-21,7701,42,735695,1046.7653035565,5.70888751452708
"416","Alaska",2020-09-22,7747,42,735695,1053.01789464384,5.70888751452708
"417","Alaska",2020-09-23,7799,42,735695,1060.0860410904,5.70888751452708
"418","Alaska",2020-09-24,7938,43,735695,1078.97974024562,5.84481340773011
"419","Alaska",2020-09-25,8055,48,735695,1094.88306975037,6.52444287374523
"420","Alaska",2020-09-26,8164,48,735695,1109.6989921095,6.52444287374523
"421","Alaska",2020-09-27,8277,52,735695,1125.05861804144,7.06814644655734
"422","Alaska",2020-09-28,8395,52,735695,1141.0978734394,7.06814644655734
"423","Alaska",2020-09-29,8523,52,735695,1158.49638776939,7.06814644655734
"424","Alaska",2020-09-30,8628,52,735695,1172.76860655571,7.06814644655734
"425","Alaska",2020-10-01,8760,53,735695,1190.71082445851,7.20407233976036
"426","Alaska",2020-10-02,8885,53,735695,1207.70156110888,7.20407233976036
"427","Alaska",2020-10-03,9030,54,735695,1227.41081562332,7.33999823296339
"428","Alaska",2020-10-04,9219,54,735695,1253.10080943869,7.33999823296339
"429","Alaska",2020-10-05,9429,54,735695,1281.64524701133,7.33999823296339
"430","Alaska",2020-10-06,9572,54,735695,1301.08264973936,7.33999823296339
"431","Alaska",2020-10-07,9700,55,735695,1318.48116406935,7.47592412616641
"432","Alaska",2020-10-08,9833,56,735695,1336.55930786535,7.61185001936944
"433","Alaska",2020-10-09,10011,56,735695,1360.75411685549,7.61185001936944
"434","Alaska",2020-10-10,10262,56,735695,1394.87151604945,7.61185001936944
"435","Alaska",2020-10-11,10519,56,735695,1429.80447060263,7.61185001936944
"436","Alaska",2020-10-12,10712,56,735695,1456.03816799081,7.61185001936944
"437","Alaska",2020-10-13,10867,56,735695,1477.10668143728,7.61185001936944
"438","Alaska",2020-10-14,11009,60,735695,1496.40815827211,8.15555359218154
"439","Alaska",2020-10-15,11172,61,735695,1518.5640788642,8.29147948538457
"440","Alaska",2020-10-16,11397,62,735695,1549.14740483488,8.42740537858759
"441","Alaska",2020-10-17,11609,63,735695,1577.96369419393,8.56333127179062
"442","Alaska",2020-10-18,11833,63,735695,1608.4110942714,8.56333127179062
"443","Alaska",2020-10-19,12033,63,735695,1635.59627291201,8.56333127179062
"444","Arizona",2020-01-26,1,0,6946685,0.0143953554825071,0
"445","Arizona",2020-01-27,1,0,6946685,0.0143953554825071,0
"446","Arizona",2020-01-28,1,0,6946685,0.0143953554825071,0
"447","Arizona",2020-01-29,1,0,6946685,0.0143953554825071,0
"448","Arizona",2020-01-30,1,0,6946685,0.0143953554825071,0
"449","Arizona",2020-01-31,1,0,6946685,0.0143953554825071,0
"450","Arizona",2020-02-01,1,0,6946685,0.0143953554825071,0
"451","Arizona",2020-02-02,1,0,6946685,0.0143953554825071,0
"452","Arizona",2020-02-03,1,0,6946685,0.0143953554825071,0
"453","Arizona",2020-02-04,1,0,6946685,0.0143953554825071,0
"454","Arizona",2020-02-05,1,0,6946685,0.0143953554825071,0
"455","Arizona",2020-02-06,1,0,6946685,0.0143953554825071,0
"456","Arizona",2020-02-07,1,0,6946685,0.0143953554825071,0
"457","Arizona",2020-02-08,1,0,6946685,0.0143953554825071,0
"458","Arizona",2020-02-09,1,0,6946685,0.0143953554825071,0
"459","Arizona",2020-02-10,1,0,6946685,0.0143953554825071,0
"460","Arizona",2020-02-11,1,0,6946685,0.0143953554825071,0
"461","Arizona",2020-02-12,1,0,6946685,0.0143953554825071,0
"462","Arizona",2020-02-13,1,0,6946685,0.0143953554825071,0
"463","Arizona",2020-02-14,1,0,6946685,0.0143953554825071,0
"464","Arizona",2020-02-15,1,0,6946685,0.0143953554825071,0
"465","Arizona",2020-02-16,1,0,6946685,0.0143953554825071,0
"466","Arizona",2020-02-17,1,0,6946685,0.0143953554825071,0
"467","Arizona",2020-02-18,1,0,6946685,0.0143953554825071,0
"468","Arizona",2020-02-19,1,0,6946685,0.0143953554825071,0
"469","Arizona",2020-02-20,1,0,6946685,0.0143953554825071,0
"470","Arizona",2020-02-21,1,0,6946685,0.0143953554825071,0
"471","Arizona",2020-02-22,1,0,6946685,0.0143953554825071,0
"472","Arizona",2020-02-23,1,0,6946685,0.0143953554825071,0
"473","Arizona",2020-02-24,1,0,6946685,0.0143953554825071,0
"474","Arizona",2020-02-25,1,0,6946685,0.0143953554825071,0
"475","Arizona",2020-02-26,1,0,6946685,0.0143953554825071,0
"476","Arizona",2020-02-27,1,0,6946685,0.0143953554825071,0
"477","Arizona",2020-02-28,1,0,6946685,0.0143953554825071,0
"478","Arizona",2020-02-29,1,0,6946685,0.0143953554825071,0
"479","Arizona",2020-03-01,1,0,6946685,0.0143953554825071,0
"480","Arizona",2020-03-02,1,0,6946685,0.0143953554825071,0
"481","Arizona",2020-03-03,2,0,6946685,0.0287907109650142,0
"482","Arizona",2020-03-04,2,0,6946685,0.0287907109650142,0
"483","Arizona",2020-03-05,2,0,6946685,0.0287907109650142,0
"484","Arizona",2020-03-06,3,0,6946685,0.0431860664475214,0
"485","Arizona",2020-03-07,5,0,6946685,0.0719767774125356,0
"486","Arizona",2020-03-08,5,0,6946685,0.0719767774125356,0
"487","Arizona",2020-03-09,6,0,6946685,0.0863721328950428,0
"488","Arizona",2020-03-10,6,0,6946685,0.0863721328950428,0
"489","Arizona",2020-03-11,9,0,6946685,0.129558199342564,0
"490","Arizona",2020-03-12,9,0,6946685,0.129558199342564,0
"491","Arizona",2020-03-13,9,0,6946685,0.129558199342564,0
"492","Arizona",2020-03-14,12,0,6946685,0.172744265790086,0
"493","Arizona",2020-03-15,13,0,6946685,0.187139621272593,0
"494","Arizona",2020-03-16,18,0,6946685,0.259116398685128,0
"495","Arizona",2020-03-17,20,0,6946685,0.287907109650142,0
"496","Arizona",2020-03-18,28,0,6946685,0.403069953510199,0
"497","Arizona",2020-03-19,47,0,6946685,0.676581707677835,0
"498","Arizona",2020-03-20,70,1,6946685,1.0076748837755,0.0143953554825071
"499","Arizona",2020-03-21,104,1,6946685,1.49711697018074,0.0143953554825071
"500","Arizona",2020-03-22,153,2,6946685,2.20248938882359,0.0287907109650142
"501","Arizona",2020-03-23,234,2,6946685,3.36851318290667,0.0287907109650142
"502","Arizona",2020-03-24,326,3,6946685,4.69288588729732,0.0431860664475214
"503","Arizona",2020-03-25,402,3,6946685,5.78693290396786,0.0431860664475214
"504","Arizona",2020-03-26,508,6,6946685,7.31284058511362,0.0863721328950428
"505","Arizona",2020-03-27,665,11,6946685,9.57291139586724,0.158348910307578
"506","Arizona",2020-03-28,773,12,6946685,11.127609787978,0.172744265790086
"507","Arizona",2020-03-29,930,13,6946685,13.3876805987316,0.187139621272593
"508","Arizona",2020-03-30,1169,14,6946685,16.8281705590508,0.2015349767551
"509","Arizona",2020-03-31,1298,17,6946685,18.6851714162942,0.244721043202621
"510","Arizona",2020-04-01,1413,21,6946685,20.3406372967826,0.30230246513265
"511","Arizona",2020-04-02,1600,32,6946685,23.0325687720114,0.460651375440228
"512","Arizona",2020-04-03,1769,37,6946685,25.4653838485551,0.532628152852764
"513","Arizona",2020-04-04,2019,51,6946685,29.0642227191819,0.734163129607863
"514","Arizona",2020-04-05,2269,55,6946685,32.6630615898087,0.791744551537892
"515","Arizona",2020-04-06,2466,57,6946685,35.4989466198626,0.820535262502906
"516","Arizona",2020-04-07,2577,65,6946685,37.0968310784209,0.935698106362963
"517","Arizona",2020-04-08,2726,79,6946685,39.2417390453144,1.13723308311806
"518","Arizona",2020-04-09,3018,89,6946685,43.4451828462065,1.28118663794313
"519","Arizona",2020-04-10,3112,92,6946685,44.7983462615622,1.32437270439066
"520","Arizona",2020-04-11,3393,107,6946685,48.8434411521467,1.54030303662826
"521","Arizona",2020-04-12,3539,116,6946685,50.9451630525927,1.66986123597083
"522","Arizona",2020-04-13,3702,121,6946685,53.2916059962414,1.74183801338336
"523","Arizona",2020-04-14,3806,130,6946685,54.7887229664221,1.87139621272593
"524","Arizona",2020-04-15,3962,142,6946685,57.0343984216932,2.04414047851601
"525","Arizona",2020-04-16,4234,152,6946685,60.9499351129352,2.18809403334108
"526","Arizona",2020-04-17,4507,174,6946685,64.8798671596596,2.50479185395624
"527","Arizona",2020-04-18,4719,181,6946685,67.9316825219511,2.60555934233379
"528","Arizona",2020-04-19,4929,188,6946685,70.9547071732776,2.70632683071134
"529","Arizona",2020-04-20,5064,191,6946685,72.8980801634161,2.74951289715886
"530","Arizona",2020-04-21,5251,213,6946685,75.5900116386449,3.06621071777402
"531","Arizona",2020-04-22,5459,231,6946685,78.5842455790064,3.32532711645915
"532","Arizona",2020-04-23,5769,252,6946685,83.0468057785836,3.6276295815918
"533","Arizona",2020-04-24,6045,268,6946685,87.0199238917556,3.85795526931191
"534","Arizona",2020-04-25,6280,275,6946685,90.4028324301447,3.95872275768946
"535","Arizona",2020-04-26,6526,277,6946685,93.9440898788415,3.98751346865447
"536","Arizona",2020-04-27,6716,277,6946685,96.6792074205178,3.98751346865447
"537","Arizona",2020-04-28,6948,297,6946685,100.018929892459,4.27542057830462
"538","Arizona",2020-04-29,7202,308,6946685,103.675350185016,4.43376948861219
"539","Arizona",2020-04-30,7648,320,6946685,110.095678730214,4.60651375440228
"540","Arizona",2020-05-01,7962,330,6946685,114.615820351722,4.75046730922735
"541","Arizona",2020-05-02,8364,353,6946685,120.40275325569,5.08156048532501
"542","Arizona",2020-05-03,8640,362,6946685,124.375871368862,5.21111868466758
"543","Arizona",2020-05-04,8919,362,6946685,128.392175548481,5.21111868466758
"544","Arizona",2020-05-05,9305,395,6946685,133.948782764729,5.68616541559031
"545","Arizona",2020-05-06,9707,426,6946685,139.735715668697,6.13242143554803
"546","Arizona",2020-05-07,9945,450,6946685,143.161810273533,6.47790996712821
"547","Arizona",2020-05-08,10526,517,6946685,151.52551180887,7.44239878445618
"548","Arizona",2020-05-09,10960,532,6946685,157.773096088278,7.65832911669379
"549","Arizona",2020-05-10,11119,536,6946685,160.061957609997,7.71591053862382
"550","Arizona",2020-05-11,11380,542,6946685,163.819145390931,7.80228267151886
"551","Arizona",2020-05-12,11736,562,6946685,168.943891942704,8.090189781169
"552","Arizona",2020-05-13,12176,594,6946685,175.277848355007,8.55084115660923
"553","Arizona",2020-05-14,12674,624,6946685,182.446735385295,8.98270182108445
"554","Arizona",2020-05-15,13169,651,6946685,189.572436349136,9.37137641911214
"555","Arizona",2020-05-16,13631,679,6946685,196.223090582055,9.77444637262234
"556","Arizona",2020-05-17,13937,680,6946685,200.628069359702,9.78884172810484
"557","Arizona",2020-05-18,14170,686,6946685,203.982187187126,9.87521386099989
"558","Arizona",2020-05-19,14566,704,6946685,209.682747958199,10.134330259685
"559","Arizona",2020-05-20,14897,747,6946685,214.447610622909,10.7533305454328
"560","Arizona",2020-05-21,15315,763,6946685,220.464869214597,10.9836562331529
"561","Arizona",2020-05-22,15608,775,6946685,224.682708370971,11.156400498943
"562","Arizona",2020-05-23,16040,799,6946685,230.901501939414,11.5018890305232
"563","Arizona",2020-05-24,16339,800,6946685,235.205713228684,11.5162843860057
"564","Arizona",2020-05-25,16561,805,6946685,238.4014821458,11.5882611634182
"565","Arizona",2020-05-26,16783,807,6946685,241.597251062917,11.6170518743832
"566","Arizona",2020-05-27,17262,831,6946685,248.492626339038,11.9625404059634
"567","Arizona",2020-05-28,17763,856,6946685,255.704699435774,12.3224242930261
"568","Arizona",2020-05-29,18465,885,6946685,265.810238984494,12.7398896020188
"569","Arizona",2020-05-30,19255,903,6946685,277.182569815675,12.9990060007039
"570","Arizona",2020-05-31,19936,906,6946685,286.985806899262,13.0421920671515
"571","Arizona",2020-06-01,20123,918,6946685,289.677738374491,13.2149363329415
"572","Arizona",2020-06-02,21250,943,6946685,305.901304003276,13.5748202200042
"573","Arizona",2020-06-03,22245,983,6946685,320.224682708371,14.1506344393045
"574","Arizona",2020-06-04,22818,1000,6946685,328.473221399848,14.3953554825071
"575","Arizona",2020-06-05,24369,1016,6946685,350.800417753216,14.6256811702272
"576","Arizona",2020-06-06,25517,1046,6946685,367.326285847134,15.0575418347025
"577","Arizona",2020-06-07,26924,1048,6946685,387.580551011022,15.0863325456675
"578","Arizona",2020-06-08,27761,1052,6946685,399.62946354988,15.1439139675975
"579","Arizona",2020-06-09,28396,1074,6946685,408.770514281272,15.4606117882127
"580","Arizona",2020-06-10,29981,1100,6946685,431.587152721046,15.8348910307578
"581","Arizona",2020-06-11,31525,1130,6946685,453.813581586037,16.266751695233
"582","Arizona",2020-06-12,33167,1157,6946685,477.450755288314,16.6554262932607
"583","Arizona",2020-06-13,34773,1190,6946685,500.56969619322,17.1304730241835
"584","Arizona",2020-06-14,35953,1194,6946685,517.556215662579,17.1880544461135
"585","Arizona",2020-06-15,37005,1204,6946685,532.700129630176,17.3320080009386
"586","Arizona",2020-06-16,39298,1228,6946685,565.708679751565,17.6774965325187
"587","Arizona",2020-06-17,41159,1252,6946685,592.498436304511,18.0229850640989
"588","Arizona",2020-06-18,43731,1287,6946685,629.523290605519,18.5268225059867
"589","Arizona",2020-06-19,46914,1322,6946685,675.343707106339,19.0306599478744
"590","Arizona",2020-06-20,50198,1347,6946685,722.618054510893,19.3905438349371
"591","Arizona",2020-06-21,52666,1350,6946685,758.14579184172,19.4337299013846
"592","Arizona",2020-06-22,54767,1354,6946685,788.390433710468,19.4913113233146
"593","Arizona",2020-06-23,58397,1398,6946685,840.645574111968,20.124706964545
"594","Arizona",2020-06-24,60207,1467,6946685,866.701167535306,21.117986492838
"595","Arizona",2020-06-25,63297,1495,6946685,911.182815976253,21.5210564463482
"596","Arizona",2020-06-26,66676,1537,6946685,959.824722151645,22.1256613766134
